time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,13.0127075661,6.83713763709,23.7338089481,0.312960110176,5.66561469447,0.0,10.1534257128,4.88105413282,2.23775745182,0.119455567121,-0.177457486078,0.0,433.6268716499065,433.709545859688,434.1477967838238,435.2817976735045
4.439999999999993,13.6303858273,7.13389432864,23.8644691488,0.320787407603,5.65529478757,0.0,10.4353964135,5.01071315119,2.11614789958,0.146389558564,-0.162868151134,0.0,468.558588431946,469.6649617186617,466.4947700754693,468.60819553667034
4.499999999999992,14.2661824082,7.43897896896,23.9892368017,0.330446543545,5.64625348807,0.0,10.7569862065,5.15868065553,2.04085448326,0.180469359193,-0.133527425766,0.0,488.36555669938303,490.5301901130275,488.9536445979102,491.5079786698615
4.559999999999991,14.9211841261,7.75297301442,24.1092208386,0.34107984943,5.63807073939,0.0,11.0754199689,5.30779151204,1.95674557677,0.169785980608,-0.142790755061,0.0,491.9348080564407,491.2328316482117,491.37308835830356,490.6071101276713
4.6199999999999894,15.5927654747,8.07487032728,24.2208769391,0.351621554232,5.62965139159,0.0,11.3101725962,5.42221970474,1.76423404379,0.18545260127,-0.1357986895,0.0,451.4762777189157,452.0223364395351,453.7197725597287,455.0050853905165
4.679999999999988,16.2784172527,8.40369213101,24.3209010416,0.362545519655,5.62143515339,0.0,11.5443723342,5.53861596062,1.56899193546,0.174260618987,-0.139314921901,0.0,454.3861806877033,454.08716554932334,455.0326949492218,454.1666423029661
4.739999999999987,16.9797992076,8.74032889127,24.4111604134,0.373867477992,5.6136872143,0.0,11.8340609481,5.68254446674,1.43805517449,0.208035459554,-0.114088277163,0.0,482.8344651318303,484.720482569119,481.492151594796,484.0720420802049
4.799999999999986,17.6954655271,9.08425814111,24.4898544351,0.386508344952,5.60652588382,0.0,12.0211544627,5.78201910512,1.18471250936,0.215499298837,-0.132793428848,0.0,436.8961477445157,435.31962469812015,435.4449163141106,436.1137490164221
4.859999999999984,18.4231036012,9.43458637301,24.5541991173,0.399247966098,5.59940139687,0.0,12.2329068333,5.89573844855,0.959355431824,0.205092401661,-0.0997553174237,0.0,448.4468141606837,451.1104698393452,449.85139540638124,449.05132713474006
4.919999999999983,19.1618986174,9.79108284766,24.6032691788,0.411758498087,5.59309079125,0.0,12.393367389,5.98774718916,0.676276408003,0.214580426685,-0.119139942719,0.0,426.0081734937153,424.33606972326197,425.2107835214047,426.06797437547914
4.979999999999982,19.910520733,10.1532696156,24.6356079715,0.424556113378,5.58574206577,0.0,12.5604123545,6.08533050323,0.401412441283,0.210592176508,-0.130161253011,0.0,429.38539191553946,428.4346264514166,430.46602728788395,430.17474705569924
5.0399999999999805,20.6707378317,10.5221476582,24.6531635875,0.436947328337,5.57828746567,0.0,12.7794409204,6.21056695246,0.182841148343,0.196809357406,-0.114469967028,0.0,455.7848312570266,457.0240316327369,456.88292894555946,455.82273891702545
